Bodenlaborwerte_ID,Probenahme_Boden_ID,Ph_Wert,Ct,C_hwl,Nt,NO3_N,NH4_N,CaCO3_C,P,K,Mg,Ca,B,Cu,Mn,Mo,Zn,F,Grobsand,Mittelsand,Feinsand,Grobschluff,Mittelschluff,Feinschluff,Ton,P_Koenigswasser,Mg_Koenigswasser,Ca_Koenigswasser,B_Koenigswasser,Cu_Koenigswasser,Mn_Koenigswasser,Mo_Koenigswasser,Zn_Koenigswasser,Al_Koenigswasser,Fe_Koenigswasser,S_Koenigswasser,Sr_Koenigswasser,Ti_Koenigswasser,Cd_Koenigswasser,Ni_Koenigswasser,Pb_Koenigswasser,Bemerkungen_ID
5914,5914,6.2,109.6,75.8,11.6,,,,4.22,7.01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5915,5915,6,518.1,255.7,53.7,,,,12.22,14.91,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5916,5916,6.5,170.5,89.7,22.1,,,,6.22,13.84,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5917,5917,6,413.3,174.8,45.8,,,,8.19,8.32,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5918,5918,6.1,105.2,58.4,20,,,,3.43,8.21,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5919,5919,6.1,467.9,197.6,44.8,,,,10.23,12.54,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5920,5920,6.4,145,60.7,18.9,,,,3.6,6.99,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5921,5921,5.6,501.3,235.2,46.7,,,,7.46,6.31,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5922,5922,6,246.4,106.7,26.7,,,,4.13,6.01,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5923,5923,6.5,776.8,376.8,77.6,,,,15.15,19.44,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5924,5924,6.1,270.6,153,33.7,,,,8.39,14.25,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5925,5925,6.2,720.5,397.4,74.3,,,,16.25,23.8,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5926,5926,6.6,239.2,163,28.6,,,,10.84,27.72,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5927,5927,6.2,496.9,298.5,48.1,,,,11.68,18.82,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5928,5928,6.5,144.6,60.8,16.9,,,,5.74,8.68,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5929,5929,6.2,461.4,189.7,51.8,,,,9.75,8.81,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5930,5930,6.2,104.9,52.1,14.7,,,,2.95,5.65,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5931,5931,6,484.4,223,42.9,,,,9.04,11.17,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5932,5932,6.3,124,56,19.3,,,,4.29,11.26,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5933,5933,6.4,421.2,185.3,37.6,,,,7.99,12.73,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5934,5934,6.3,79.9,44.6,17.8,,,,1.86,7.6,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5935,5935,5.7,539.1,267,53.9,,,,7.16,8.83,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5936,5936,6.2,263.6,120.5,23,,,,5.27,7.39,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5937,5937,5.9,626,305.6,61.4,,,,8.36,10.07,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5938,5938,5.9,257.9,121.2,29.3,,,,4.92,7.73,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939,5939,6,623.5,303.5,62.9,,,,10.21,12.76,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5940,5940,5.8,333.5,164.8,29.2,,,,6.45,10.31,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5941,5941,6.2,509.4,249.9,44.8,,,,9.53,8.58,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5942,5942,6.2,293.8,137.8,25,,,,6.81,10.42,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943,5943,6.1,388.1,193.1,38.3,,,,7.25,6.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944,5944,6.3,143.5,80.4,27.9,,,,3.62,8.08,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,5945,6.1,455,234.4,45.3,,,,10.18,9.45,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5946,5946,6.5,142.2,78.2,16,,,,4.63,7.12,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,5947,5.9,397.7,229.1,38.1,,,,10.46,11.36,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5948,5948,6.5,187.3,90,23.7,,,,5.65,9.07,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5949,5949,6.1,531.8,322.1,52,,,,9.24,15.95,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,5950,6.2,255.2,134.4,24.6,,,,5.9,10.91,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5951,5951,6.4,750.1,400.5,75.1,,,,14.27,22.76,7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5952,5952,6.3,357.2,174.1,31.1,,,,8.46,14.31,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5953,5953,5.4,645.2,323.3,51.6,,,,7.17,9.6,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5954,5954,5.8,309,156,40.4,,,,4.83,9.03,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,5955,5.9,533.8,291.2,58.6,,,,8.62,13.15,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,5956,6.4,269,164.3,36.2,,,,5.76,15.69,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,5957,6,510.8,308.6,50.6,,,,7.69,15.1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5958,5958,6.3,177,108.5,26,,,,3.99,12.16,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5959,5959,6.3,522.6,268.4,51.9,,,,9.48,17.74,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5960,5960,6.4,176.3,111.7,27,,,,5.77,16.83,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5961,5961,6.4,558.2,280.8,53.5,,,,14.76,20.38,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5962,5962,6.8,138.2,89.7,25,,,,6.65,15.83,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5963,5963,5.8,505.5,244.6,52.5,,,,8.35,10.66,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5964,5964,6.1,221.6,108.4,29.3,,,,4.69,7.44,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5965,5965,6.4,780.6,358.2,75.4,,,,13.11,15.72,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,5966,6.2,329.4,145.1,36.1,,,,7.4,12.6,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5967,5967,5.9,620.2,292.5,58.8,,,,9.74,12.6,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,5968,5.8,342.8,156.2,39.5,,,,5.98,9.43,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5969,5969,6.2,521.4,260.1,47.7,,,,11.72,10.43,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5970,5970,6.3,264.9,115.2,25.5,,,,6.22,10.1,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5971,5971,6.1,577.5,280.2,65.9,,,,12.25,16.19,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5972,5972,6.5,213.8,113.3,27.9,,,,7.56,16.01,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,5973,6,488.5,273.4,44.3,,,,9.55,13.1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,5974,6.5,162.8,96,17.5,,,,4.86,8.02,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5975,5975,6,441.9,233.4,36,,,,10.73,11.62,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5976,5976,6.2,119.4,62,12.1,,,,3.81,9.34,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5977,5977,5.9,547.3,255.9,45,,,,8.54,13.13,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,5978,6,301.2,137.8,33.9,,,,5.53,8.46,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5979,5979,6.2,573.8,272.4,57.4,,,,10.92,14.54,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5980,5980,6.3,273.4,104.8,26.9,,,,5.27,8.87,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5981,5981,6.1,616.5,310.3,52.3,,,,10.9,18.33,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5982,5982,6.1,338.6,142.1,32.9,,,,6.11,12.99,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5983,5983,6.1,467.1,207.3,32.8,,,,8.49,8.75,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5984,5984,6.3,223.5,88.1,25.8,,,,4.96,5.48,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5985,5985,6.1,519.6,252.6,44,,,,11.83,11.9,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5986,5986,6.3,123.1,61.6,14.5,,,,3.57,7.79,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5987,5987,6.1,611.9,286.1,55.7,,,,9.56,11.14,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5988,5988,7.6,258.1,116.9,23.6,,,,5.58,10.63,7.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5989,5989,6.5,506.6,262.4,52.9,,,,11.36,18.66,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5990,5990,7.3,168.5,106.2,22,,,,6.55,19.03,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5991,5991,5.8,646.5,319.2,65,,,,8.68,15.3,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5992,5992,6,307.4,164.2,32,,,,4.78,12.4,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5993,5993,6.2,536.2,265.7,57.2,,,,10.59,15.3,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5994,5994,6.6,310.5,135.6,35,,,,5.94,13.52,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5995,5995,5.9,552.7,276,64.1,,,,10.05,9.72,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5996,5996,5.7,353.5,151.7,36,,,,6.08,10.26,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5997,5997,6.2,599.8,285.8,59.6,,,,13.64,19.95,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5998,5998,6.4,292.8,124.9,32.4,,,,6.84,13.16,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5999,5999,6.2,497.1,240.1,47.2,,,,11.22,11.18,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,6000,6.3,179.3,82.8,26.3,,,,4.39,8.64,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6001,6001,6.2,630,293.6,56.8,,,,12.43,12.71,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6002,6002,6.2,176.8,86.7,24.9,,,,5.71,13.21,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003,6003,6.1,479,257.4,46.7,,,,9.34,11.05,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004,6004,6.2,111.6,55.4,18.3,,,,3.59,9.9,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6005,6005,5.9,626.5,288.7,62.4,,,,8.78,14.59,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6006,6006,5.9,282.5,118.8,23.3,,,,4.83,11.05,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6007,6007,6.2,568.5,236.7,55.1,,,,13.51,15.45,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6008,6008,6.4,348.6,125.6,30.6,,,,7.7,14.24,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6009,6009,6.3,809.9,354.5,77.4,,,,15.95,21.74,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6201,6201,,,,,,,,,,,,,,,,,,6.3,25.6,44.3,13.1,3.6,2.6,4.5,,,,,,,,,,,,,,,,,
6202,6202,,,,,,,,,,,,,,,,,,5.5,24.4,43.3,16.4,4.2,0.7,5.5,,,,,,,,,,,,,,,,,
6203,6203,,,,,,,,,,,,,,,,,,6.2,25.2,46,12.8,2.5,2.2,5.1,,,,,,,,,,,,,,,,,
6204,6204,,,,,,,,,,,,,,,,,,8.3,25.5,43.1,13.6,3.5,1,5,,,,,,,,,,,,,,,,,
6205,6205,,,,,,,,,,,,,,,,,,7.5,22.3,44.9,16.9,2.7,0.7,5,,,,,,,,,,,,,,,,,
6206,6206,,,,,,,,,,,,,,,,,,5.7,26.3,43.8,13.7,5,0.6,4.9,,,,,,,,,,,,,,,,,
6207,6207,,,,,,,,,,,,,,,,,,8.3,25.2,43.2,13.7,3.7,1.6,4.3,,,,,,,,,,,,,,,,,
6208,6208,,,,,,,,,,,,,,,,,,5.5,23.4,46.8,13.6,4.2,0.9,5.6,,,,,,,,,,,,,,,,,
6209,6209,,,,,,,,,,,,,,,,,,5.8,24,49,10.2,4.7,0.5,5.8,,,,,,,,,,,,,,,,,
6210,6210,,,,,,,,,,,,,,,,,,6.5,26.3,45.7,11.5,4.5,1.9,3.6,,,,,,,,,,,,,,,,,
6211,6211,,,,,,,,,,,,,,,,,,7,25.8,46.8,8.6,5.2,1.2,5.4,,,,,,,,,,,,,,,,,
6212,6212,,,,,,,,,,,,,,,,,,5.7,25.1,45.8,13.1,4.9,1.5,3.9,,,,,,,,,,,,,,,,,
6213,6213,,,,,,,,,,,,,,,,,,5.5,25.3,46.2,15.1,2.4,1.3,4.2,,,,,,,,,,,,,,,,,
6214,6214,,,,,,,,,,,,,,,,,,5.1,22,50.1,13.6,2.8,2.6,3.8,,,,,,,,,,,,,,,,,
6215,6215,,,,,,,,,,,,,,,,,,5,23.4,45.8,13.8,4.5,1.9,5.6,,,,,,,,,,,,,,,,,
6216,6216,,,,,,,,,,,,,,,,,,6.4,27.2,41.7,10.3,5.6,2.5,6.3,,,,,,,,,,,,,,,,,
6217,6217,,,,,,,,,,,,,,,,,,6.1,23.2,47.3,12.8,3.9,2.8,3.9,,,,,,,,,,,,,,,,,
6218,6218,,,,,,,,,,,,,,,,,,9.7,26.1,41.5,12.7,3.2,2.7,4.1,,,,,,,,,,,,,,,,,
6219,6219,,,,,,,,,,,,,,,,,,5.6,25.5,44.5,14,3.7,2.4,4.3,,,,,,,,,,,,,,,,,
6220,6220,,,,,,,,,,,,,,,,,,6.4,25.4,45.4,11.6,4.4,2.4,4.4,,,,,,,,,,,,,,,,,
6221,6221,,,,,,,,,,,,,,,,,,5.6,24.1,44.9,15.1,5,0.8,4.5,,,,,,,,,,,,,,,,,
6222,6222,,,,,,,,,,,,,,,,,,5.2,24.7,45.5,12.9,5.4,1.8,4.5,,,,,,,,,,,,,,,,,
6223,6223,,,,,,,,,,,,,,,,,,5.9,22.6,47.4,10.4,5.3,3.1,5.3,,,,,,,,,,,,,,,,,
6224,6224,,,,,,,,,,,,,,,,,,6.2,23.4,47.4,12.4,3.6,3.5,3.5,,,,,,,,,,,,,,,,,
6225,6225,,,,,,,,,,,,,,,,,,5.8,25.2,46.5,11.7,5,1.9,3.9,,,,,,,,,,,,,,,,,
6226,6226,,,,,,,,,,,,,,,,,,6.4,24.8,44.9,13,4.7,1.2,5,,,,,,,,,,,,,,,,,
6227,6227,,,,,,,,,,,,,,,,,,6.3,25.1,46.3,12.9,3.7,2.2,3.5,,,,,,,,,,,,,,,,,
6228,6228,,,,,,,,,,,,,,,,,,6.2,24.4,48.6,9,7.1,0.9,3.8,,,,,,,,,,,,,,,,,
6229,6229,,,,,,,,,,,,,,,,,,6.4,23.9,44.6,14.4,3.2,3,4.5,,,,,,,,,,,,,,,,,
6230,6230,,,,,,,,,,,,,,,,,,5,22.2,43.4,16.9,4.2,3.8,4.5,,,,,,,,,,,,,,,,,
6231,6231,,,,,,,,,,,,,,,,,,6.5,25.4,43.2,14.1,3.7,1.6,5.5,,,,,,,,,,,,,,,,,
6232,6232,,,,,,,,,,,,,,,,,,5.5,22.7,46.4,17.4,2.4,2,3.6,,,,,,,,,,,,,,,,,
6233,6233,,,,,,,,,,,,,,,,,,7.9,28.5,41.1,11.3,4.8,2.6,3.8,,,,,,,,,,,,,,,,,
6234,6234,,,,,,,,,,,,,,,,,,6.1,24.2,49,9.7,4.9,1.2,4.9,,,,,,,,,,,,,,,,,
6235,6235,,,,,,,,,,,,,,,,,,6.9,27.6,42,13.2,3.9,2.3,4.1,,,,,,,,,,,,,,,,,
6236,6236,,,,,,,,,,,,,,,,,,6.2,21.3,47.1,13.7,5.1,2.3,4.3,,,,,,,,,,,,,,,,,
6237,6237,,,,,,,,,,,,,,,,,,5.6,25.4,42.7,12.9,6.1,2,5.3,,,,,,,,,,,,,,,,,
6238,6238,,,,,,,,,,,,,,,,,,5.8,23,46.9,11,6.3,2.1,4.9,,,,,,,,,,,,,,,,,
6239,6239,,,,,,,,,,,,,,,,,,6.1,21,49.2,10.1,6,2.1,5.5,,,,,,,,,,,,,,,,,
6240,6240,,,,,,,,,,,,,,,,,,4.2,24.3,48.9,12.9,3.7,2.5,3.5,,,,,,,,,,,,,,,,,
6241,6241,,,,,,,,,,,,,,,,,,5.4,25.2,46.8,12,5.8,1.2,3.6,,,,,,,,,,,,,,,,,
6242,6242,,,,,,,,,,,,,,,,,,7.4,25.7,45.1,11.9,2.8,3.3,3.8,,,,,,,,,,,,,,,,,
6243,6243,,,,,,,,,,,,,,,,,,6.6,23.9,43.7,11.7,6.3,2.4,5.4,,,,,,,,,,,,,,,,,
6244,6244,,,,,,,,,,,,,,,,,,4.4,22.6,45.6,15.4,4.3,1.3,6.4,,,,,,,,,,,,,,,,,
6245,6245,,,,,,,,,,,,,,,,,,6.3,23,43.7,14.1,3.9,3.8,5.2,,,,,,,,,,,,,,,,,
6246,6246,,,,,,,,,,,,,,,,,,6.1,22.8,44.8,13.5,6.8,0.9,5.1,,,,,,,,,,,,,,,,,
6247,6247,,,,,,,,,,,,,,,,,,6.6,25.6,41.8,14,3.4,2.1,6.5,,,,,,,,,,,,,,,,,
6248,6248,,,,,,,,,,,,,,,,,,6.5,24.8,47.3,9,5.5,1.1,5.8,,,,,,,,,,,,,,,,,
6249,6249,,,,,,,,,,,,,,,,,,8,27.3,42.8,13,3.1,2.4,3.4,,,,,,,,,,,,,,,,,
6250,6250,,,,,,,,,,,,,,,,,,6.2,23.2,47.6,8,6.4,2.6,6,,,,,,,,,,,,,,,,,
6251,6251,,,,,,,,,,,,,,,,,,4.9,22.8,43.2,14,5,4,6.1,,,,,,,,,,,,,,,,,
6252,6252,,,,,,,,,,,,,,,,,,6,20.8,45,14,5.6,3.7,4.9,,,,,,,,,,,,,,,,,
6253,6253,,,,,,,,,,,,,,,,,,6.6,24.3,45.1,10.3,5.8,2.6,5.3,,,,,,,,,,,,,,,,,
6254,6254,,,,,,,,,,,,,,,,,,6.8,23.9,44.9,13.4,3.2,3.6,4.2,,,,,,,,,,,,,,,,,
6255,6255,,,,,,,,,,,,,,,,,,8.5,27,43,12.8,2.7,3.1,2.9,,,,,,,,,,,,,,,,,
6256,6256,,,,,,,,,,,,,,,,,,7.5,28.3,41.2,15.3,2,2.1,3.6,,,,,,,,,,,,,,,,,
6257,6257,,,,,,,,,,,,,,,,,,4.8,22.2,45.4,13.7,4.3,4.1,5.5,,,,,,,,,,,,,,,,,
6258,6258,,,,,,,,,,,,,,,,,,4.8,22.2,42.4,14.9,5.3,4.8,5.6,,,,,,,,,,,,,,,,,
6259,6259,,,,,,,,,,,,,,,,,,5.3,23,42.7,13,6.2,4.5,5.3,,,,,,,,,,,,,,,,,
6260,6260,,,,,,,,,,,,,,,,,,6.7,23.1,43.1,14.1,4.5,3.7,4.8,,,,,,,,,,,,,,,,,
6261,6261,,,,,,,,,,,,,,,,,,6.7,25.3,43.3,12.7,6.5,1.3,4.2,,,,,,,,,,,,,,,,,
6262,6262,,,,,,,,,,,,,,,,,,5.7,26.6,44.3,13.4,4.6,1.5,3.9,,,,,,,,,,,,,,,,,
6263,6263,,,,,,,,,,,,,,,,,,8.4,26.2,43.5,11.8,3.3,2.3,4.5,,,,,,,,,,,,,,,,,
6264,6264,,,,,,,,,,,,,,,,,,5.5,20.7,42.9,14.6,6.5,3,6.8,,,,,,,,,,,,,,,,,
6265,6265,,,,,,,,,,,,,,,,,,4.7,21.6,46.6,12.6,5.7,2.2,6.6,,,,,,,,,,,,,,,,,
6266,6266,,,,,,,,,,,,,,,,,,6.7,22.9,43,14.8,4.7,2.1,5.8,,,,,,,,,,,,,,,,,
6267,6267,,,,,,,,,,,,,,,,,,5.7,21.7,44.2,13.9,5.1,3.6,5.8,,,,,,,,,,,,,,,,,
6268,6268,,,,,,,,,,,,,,,,,,7.8,24.6,42.2,15.7,2.3,1.6,5.8,,,,,,,,,,,,,,,,,
6269,6269,,,,,,,,,,,,,,,,,,7.2,23.8,44.6,13.5,2.7,4.3,3.9,,,,,,,,,,,,,,,,,
6270,6270,,,,,,,,,,,,,,,,,,7,25,44.1,12.5,4.3,1,6.1,,,,,,,,,,,,,,,,,
6271,6271,,,,,,,,,,,,,,,,,,5,23.3,42,14.3,5.3,3.2,6.9,,,,,,,,,,,,,,,,,
6272,6272,,,,,,,,,,,,,,,,,,6.1,23.5,39.8,16.6,6.1,2.5,5.4,,,,,,,,,,,,,,,,,
6273,6273,,,,,,,,,,,,,,,,,,4.7,20.4,43.3,15.5,6,4.1,6,,,,,,,,,,,,,,,,,
6274,6274,,,,,,,,,,,,,,,,,,4.8,22,42.5,14.6,5.9,3.9,6.3,,,,,,,,,,,,,,,,,
6275,6275,,,,,,,,,,,,,,,,,,6.3,23.1,45.2,13.7,5.4,0.8,5.5,,,,,,,,,,,,,,,,,
6276,6276,,,,,,,,,,,,,,,,,,6.5,19.9,46,15.3,5.1,1.7,5.5,,,,,,,,,,,,,,,,,
6277,6277,,,,,,,,,,,,,,,,,,5.6,24.1,47.1,12.6,3.3,3.4,3.9,,,,,,,,,,,,,,,,,
6278,6278,,,,,,,,,,,,,,,,,,5.3,20.4,44.5,16,5.3,2.7,5.8,,,,,,,,,,,,,,,,,
6279,6279,,,,,,,,,,,,,,,,,,4.7,19.8,49,10.2,7.3,2.8,6.2,,,,,,,,,,,,,,,,,
6280,6280,,,,,,,,,,,,,,,,,,5.8,21.9,45.4,12.5,5.7,2.2,6.5,,,,,,,,,,,,,,,,,
6281,6281,,,,,,,,,,,,,,,,,,6.3,22.5,40.6,16.1,4.6,4,5.9,,,,,,,,,,,,,,,,,
6282,6282,,,,,,,,,,,,,,,,,,5.2,24.1,43.1,14.5,4.5,2.2,6.4,,,,,,,,,,,,,,,,,
6283,6283,,,,,,,,,,,,,,,,,,5.1,25.6,41.8,16.7,3.4,3,4.4,,,,,,,,,,,,,,,,,
6284,6284,,,,,,,,,,,,,,,,,,6.6,25.2,41.8,14.9,4.7,2.3,4.5,,,,,,,,,,,,,,,,,
6285,6285,,,,,,,,,,,,,,,,,,5.7,23.6,45.9,13.2,5.3,1.7,4.6,,,,,,,,,,,,,,,,,
6286,6286,,,,,,,,,,,,,,,,,,5.6,23.4,40.2,15.7,5,4.4,5.7,,,,,,,,,,,,,,,,,
6287,6287,,,,,,,,,,,,,,,,,,4.4,17.9,47.4,13.2,6.4,3.6,7.1,,,,,,,,,,,,,,,,,
6288,6288,,,,,,,,,,,,,,,,,,6,20,42.4,17,6,1.9,6.7,,,,,,,,,,,,,,,,,
6289,6289,,,,,,,,,,,,,,,,,,7.2,24,44.1,12,4.4,4.1,4.2,,,,,,,,,,,,,,,,,
6290,6290,,,,,,,,,,,,,,,,,,5.3,23.3,46.8,13.2,5.4,0.7,5.3,,,,,,,,,,,,,,,,,
6291,6291,,,,,,,,,,,,,,,,,,6.2,23,44.5,15,4.5,1.4,5.4,,,,,,,,,,,,,,,,,
6292,6292,,,,,,,,,,,,,,,,,,4.8,20.7,45.6,13.4,6.1,1.8,7.6,,,,,,,,,,,,,,,,,
6293,6293,,,,,,,,,,,,,,,,,,5,21.7,42,12.3,8.7,6.2,4.1,,,,,,,,,,,,,,,,,
6294,6294,,,,,,,,,,,,,,,,,,4.8,21.5,42,16.5,5.7,3.2,6.3,,,,,,,,,,,,,,,,,
6295,6295,,,,,,,,,,,,,,,,,,4.3,22,43.2,15.6,4.4,5.5,5,,,,,,,,,,,,,,,,,
6296,6296,,,,,,,,,,,,,,,,,,5.1,21.1,47,12.5,5.9,2.5,5.9,,,,,,,,,,,,,,,,,
6297,6297,,,,,,,,,,,,,,,,,,6.3,22.3,45.4,13.1,5.3,2.8,4.8,,,,,,,,,,,,,,,,,
6298,6298,,,,,,,,,,,,,,,,,,6.8,25.4,41.6,15.5,4.5,0.6,5.6,,,,,,,,,,,,,,,,,
6299,6299,,,,,,,,,,,,,,,,,,5.5,20.1,43.7,13.8,7.8,2.9,6.2,,,,,,,,,,,,,,,,,
6300,6300,,,,,,,,,,,,,,,,,,7.1,29.4,44,6.4,5.2,2,5.9,,,,,,,,,,,,,,,,,
6301,6301,,,,,,,,,,,,,,,,,,5.5,23.5,43.1,12.9,5.5,4,5.5,,,,,,,,,,,,,,,,,
6302,6302,,,,,,,,,,,,,,,,,,5.6,21.3,43.3,14.4,5.5,3.9,6,,,,,,,,,,,,,,,,,
6303,6303,,,,,,,,,,,,,,,,,,7.5,24.4,41.5,11.8,5.1,3.4,6.3,,,,,,,,,,,,,,,,,
6304,6304,,,,,,,,,,,,,,,,,,6.4,23,43.9,14.9,4.7,2,5.1,,,,,,,,,,,,,,,,,
6305,6305,,,,,,,,,,,,,,,,,,5.1,21,47.2,17,2,1.7,6,,,,,,,,,,,,,,,,,
6306,6306,,,,,,,,,,,,,,,,,,6.4,20.4,45.8,17.5,2.3,3.8,3.8,,,,,,,,,,,,,,,,,
6307,6307,,,,,,,,,,,,,,,,,,5.9,22.5,40.5,15.5,5.8,4.2,5.6,,,,,,,,,,,,,,,,,
6308,6308,,,,,,,,,,,,,,,,,,6.6,19.9,43.6,11.2,8.5,3.6,6.6,,,,,,,,,,,,,,,,,
