OBJECTID,ID,signal_ID,personal_ID,Date,year_month,site,plot,day,position,component,management,season,net_flux,gross_emission,gross_uptake,CO2_flux,ST,WFPS,BD,NH4,NO3,mineral_N,MIN_CO2,MBN,MBC,nirK,nirS,nosZI,nosZII
711,0,V_AF_r3_7m,V_C_r3,2018-08-31T00:00:00,2018_8,V,V p11,158,e_C,c_mono,V_c_mono,b_summer,0.0805,0.175,0.0581,0.5058,15.8,18.27,1.27,5.4637,15.2673,20.731,40.9865559509688,,,,,,
712,0,V_AF_r3_24m,V_C_r3,2018-08-31T00:00:00,2018_8,V,V p12,158,e_C,c_mono,V_c_mono,b_summer,0.0351,0.1243,0.0583,0.6694,15.7,25.7,1.32,3.005,22.5065,25.5114,38.1108455333134,,,,,,
713,0,V_AF_r4_T,V_C_r4,2018-08-31T00:00:00,2018_8,V,V p13,158,e_C,c_mono,V_c_mono,b_summer,0.025,0.0922,0.037,0.6017,15.9,13.72,1.25,7.9646,22.9687,30.9333,51.4098387900947,,,,,,
714,0,V_AF_r4_1m,V_C_r4,2018-08-31T00:00:00,2018_8,V,V p14,158,e_C,c_mono,V_c_mono,b_summer,0.2922,0.4005,0.0602,0.6253,15.9,18.76,1.33,7.7027,19.3832,27.0859,43.3166480089557,,,,,,
715,0,V_AF_r4_7m,V_C_r4,2018-08-31T00:00:00,2018_8,V,V p15,158,e_C,c_mono,V_c_mono,b_summer,0.0971,0.1528,0.0189,0.7906,15.7,18.57,1.15,10.7118,30.1809,40.8927,51.7236276245889,,,,,,
716,0,V_AF_r4_24m,V_C_r4,2018-08-31T00:00:00,2018_8,V,V p16,158,e_C,c_mono,V_c_mono,b_summer,0.0026,0.1365,0.0922,0.6379,15.9,27.3,1.27,3.2734,22.7612,26.0346,40.8129800909233,,,,,,
717,0,V_C_r1,V_C_r5,2018-08-31T00:00:00,2018_8,V,V p17,158,e_C,c_mono,V_c_mono,b_summer,0.0664,0.3038,0.1373,0.9163,15.7,18.31,1.35,9.459,41.6905,51.1494,55.8216741241951,,,,,,
718,0,V_C_r2,V_C_r6,2018-08-31T00:00:00,2018_8,V,V p18,158,e_C,c_mono,V_c_mono,b_summer,0.0047,0.1278,0.0711,0.4005,15.7,16.1,1.51,4.5861,21.9527,26.5388,66.2641697877653,,,,,,
719,0,V_C_r3,V_C_r7,2018-08-31T00:00:00,2018_8,V,V p19,158,e_C,c_mono,V_c_mono,b_summer,0.0242,0.2317,0.1506,0.4941,15.7,17.07,1.25,12.4631,15.4026,27.8658,56.3970856102004,,,,,,
720,0,V_C_r4,V_C_r8,2018-08-31T00:00:00,2018_8,V,V p20,158,e_C,c_mono,V_c_mono,b_summer,0.0085,0.1185,0.0754,0.5319,15.8,18.12,1.24,5.6167,33.1397,38.7564,72.8640721940214,,,,,,
721,0,V_AF_r1_T,V_C_r1,2018-10-03T00:00:00,2018_9,V,V p1,191,e_C,c_mono,V_c_mono,c_fall,-0.0103,0.0098,0.0106,0.6875,11.9,24.35,1.06,1.1851,6.8137,7.9988,11.6346181818182,17.3,206.151636619085,,,,
722,0,V_AF_r1_1m,V_C_r1,2018-10-03T00:00:00,2018_9,V,V p2,191,e_C,c_mono,V_c_mono,c_fall,-0.0244,0.0678,0.0606,0.497,11.7,23.76,1.29,0.706,3.3282,4.0342,8.11710261569417,18.3,217.938560051635,,,,
723,0,V_AF_r1_7m,V_C_r1,2018-10-03T00:00:00,2018_9,V,V p3,191,e_C,c_mono,V_c_mono,c_fall,-0.0095,0.2167,0.1678,0.5496,11.7,28.45,1.39,1.1793,9.2682,10.4475,19.0092794759825,14.4,207.138780760074,,,,
724,0,V_AF_r1_24m,V_C_r1,2018-10-03T00:00:00,2018_9,V,V p4,191,e_C,c_mono,V_c_mono,c_fall,-0.0161,0.0731,0.0618,0.5584,12,24.2,1.15,0.4158,4.4778,4.8935,8.76343123209169,21.2,213.176006165095,,,,
725,0,V_AF_r2_T,V_C_r2,2018-10-03T00:00:00,2018_9,V,V p5,191,e_C,c_mono,V_c_mono,c_fall,,,,0.9629,11.6,24.42,1.37,13.8111,17.2897,31.1009,32.2992003323294,21.6,237.43576965441,,,,
726,0,V_AF_r2_1m,V_C_r2,2018-10-03T00:00:00,2018_9,V,V p6,191,e_C,c_mono,V_c_mono,c_fall,-0.0066,0.0477,0.0295,0.8423,11.9,25.19,1.21,1.4181,1.2664,2.6845,3.18710673156832,29.8,252.123821632944,,,,
727,0,V_AF_r2_7m,V_C_r2,2018-10-03T00:00:00,2018_9,V,V p7,191,e_C,c_mono,V_c_mono,c_fall,-0.026,0.1115,0.0991,0.833,11.8,26.89,1.32,0.6349,1.0579,1.6929,2.03229291716687,13.5,196.692042483988,,,,
728,0,V_AF_r2_24m,V_C_r2,2018-10-03T00:00:00,2018_9,V,V p8,191,e_C,c_mono,V_c_mono,c_fall,-0.0284,0.2257,0.1866,0.679,11.8,26.19,1.13,0.4344,2.8668,3.3013,4.8620029455081,17.7,194.965096635199,,,,
729,0,V_AF_r3_T,V_C_r3,2018-10-03T00:00:00,2018_9,V,V p9,191,e_C,c_mono,V_c_mono,c_fall,0.0555,0.0931,0.0002,0.9714,11.7,24.25,1.37,2.8812,15.8347,18.7158,19.2668313773935,30.6,306.517228021419,,,,
730,0,V_AF_r3_1m,V_C_r3,2018-10-03T00:00:00,2018_9,V,V p10,191,e_C,c_mono,V_c_mono,c_fall,0.0116,0.0414,0.0169,0.6485,11.6,27.69,1.24,3.2945,13.7705,17.065,26.3145720894372,13,195.121789521506,,,,
731,0,V_AF_r3_7m,V_C_r3,2018-10-03T00:00:00,2018_9,V,V p11,191,e_C,c_mono,V_c_mono,c_fall,-0.0214,0.072,0.0628,0.4574,12,29.92,1.15,1.7644,7.9271,9.6915,21.1882378662003,16.3,181.270151636334,,,,
732,0,V_AF_r3_24m,V_C_r3,2018-10-03T00:00:00,2018_9,V,V p12,191,e_C,c_mono,V_c_mono,c_fall,-0.0004,0.0093,0.0006,0.5292,11.8,31.72,1.27,1.7,9.9,11.6,21.9198790627362,17.1,247.584787779689,,,,
733,0,V_AF_r4_T,V_C_r4,2018-10-03T00:00:00,2018_9,V,V p13,191,e_C,c_mono,V_c_mono,c_fall,0.0354,0.1272,0.0585,0.6531,11.8,24.98,1.25,3.3283,14.0469,17.3752,26.6041953758996,39.1,295.413285800626,,,,
734,0,V_AF_r4_1m,V_C_r4,2018-10-03T00:00:00,2018_9,V,V p14,191,e_C,c_mono,V_c_mono,c_fall,-0.0153,0.1784,0.1382,0.6832,11.7,28.47,1.28,0.5342,5.9964,6.5306,9.55884074941452,24.7,239.101842471173,,,,
735,0,V_AF_r4_7m,V_C_r4,2018-10-03T00:00:00,2018_9,V,V p15,191,e_C,c_mono,V_c_mono,c_fall,-0.0139,0.0445,0.0383,0.5977,11.5,26.05,0.96,1.1658,7.3202,8.4859,14.1975907645976,16.3,205.166413924972,,,,
736,0,V_AF_r4_24m,V_C_r4,2018-10-03T00:00:00,2018_9,V,V p16,191,e_C,c_mono,V_c_mono,c_fall,0.0009,0.0358,0.0203,0.6175,11.9,30.71,1.2,1.2745,6.0117,7.2862,11.7995141700405,11.5,225.92081080904,,,,
737,0,V_C_r1,V_C_r5,2018-10-03T00:00:00,2018_9,V,V p17,191,e_C,c_mono,V_c_mono,c_fall,-0.0219,0.0936,0.0791,0.5579,11.9,27.77,1.14,0.6744,4.7181,5.3925,9.66571070084245,29.3,301.970747689271,,,,
738,0,V_C_r2,V_C_r6,2018-10-03T00:00:00,2018_9,V,V p18,191,e_C,c_mono,V_c_mono,c_fall,-0.008,0.1116,0.0901,0.7781,12,29.23,1.17,0.7502,6.6936,7.4438,9.56663667909009,34.9,257.000552869936,,,,
739,0,V_C_r3,V_C_r7,2018-10-03T00:00:00,2018_9,V,V p19,191,e_C,c_mono,V_c_mono,c_fall,-0.0116,0.0031,0.0096,0.7245,11.9,27.52,1.29,1.1443,13.8559,15.0002,20.704209799862,18.5,146.171587648825,,,,
740,0,V_C_r4,V_C_r8,2018-10-03T00:00:00,2018_9,V,V p20,191,e_C,c_mono,V_c_mono,c_fall,0.0749,0.1169,0.0194,0.5292,11.8,27.79,1.12,2.6822,41.1419,43.8241,82.8119803476946,29.9,221.983631077196,,,,
741,0,V_AF_r1_T,V_C_r1,2018-11-06T00:00:00,2018_10,V,V p1,225,e_C,c_mono,V_c_mono,c_fall,-0.0343,0,0.0177,0.5211,11.1,26.24,1.28,0.76,0.003,0.763,1.46421032431395,,,,,,
742,0,V_AF_r1_1m,V_C_r1,2018-11-06T00:00:00,2018_10,V,V p2,225,e_C,c_mono,V_c_mono,c_fall,-0.0419,0.1797,0.1842,0.38,11,24.73,1.21,0.8725,0.0777,0.9502,2.50052631578947,,,,,,
743,0,V_AF_r1_7m,V_C_r1,2018-11-06T00:00:00,2018_10,V,V p3,225,e_C,c_mono,V_c_mono,c_fall,-0.0078,0.0126,0.0188,0.5163,11,26.97,1.28,0.9246,0,0.9246,1.79081929110982,,,,,,
744,0,V_AF_r1_24m,V_C_r1,2018-11-06T00:00:00,2018_10,V,V p4,225,e_C,c_mono,V_c_mono,c_fall,-0.0208,0.0089,0.0142,0.5959,11,20.25,0.95,1.2035,0.0204,1.2239,2.05386809867427,,,,,,
745,0,V_AF_r2_T,V_C_r2,2018-11-06T00:00:00,2018_10,V,V p5,225,e_C,c_mono,V_c_mono,c_fall,0.0171,0.1614,0.1351,0.3706,11.05,29.01,1.37,0.5995,0,0.5995,1.61764705882353,,,,,,
746,0,V_AF_r2_1m,V_C_r2,2018-11-06T00:00:00,2018_10,V,V p6,225,e_C,c_mono,V_c_mono,c_fall,0.0039,0.1817,0.151,0.8884,11.25,22.3,1.3,1.3327,0,1.3327,1.50011256190905,,,,,,
747,0,V_AF_r2_7m,V_C_r2,2018-11-06T00:00:00,2018_10,V,V p7,225,e_C,c_mono,V_c_mono,c_fall,-0.0161,0,0,0.3432,11.3,25.46,1.16,0.5196,0,0.5196,1.51398601398601,,,,,,
748,0,V_AF_r2_24m,V_C_r2,2018-11-06T00:00:00,2018_10,V,V p8,225,e_C,c_mono,V_c_mono,c_fall,-0.019,0,0,0.4423,11.3,20.65,1.2,0.6793,0,0.6793,1.53583540583314,,,,,,
749,0,V_AF_r3_T,V_C_r3,2018-11-06T00:00:00,2018_10,V,V p9,225,e_C,c_mono,V_c_mono,c_fall,-0.0191,0.1287,0.1143,0.9457,11.4,28.41,1.46,1.2099,0.0034,1.2133,1.28296499947129,,,,,,
750,0,V_AF_r3_1m,V_C_r3,2018-11-06T00:00:00,2018_10,V,V p10,225,e_C,c_mono,V_c_mono,c_fall,-0.0238,0.0388,0.0428,0.6194,11.4,24.58,1.37,0.6553,0,0.6553,1.05795931546658,,,,,,
751,0,V_AF_r3_7m,V_C_r3,2018-11-06T00:00:00,2018_10,V,V p11,225,e_C,c_mono,V_c_mono,c_fall,-0.0241,0.0347,0.0241,0.5388,11.4,28.76,1.46,0.995,0,0.995,1.84669636228656,,,,,,
752,0,V_AF_r3_24m,V_C_r3,2018-11-06T00:00:00,2018_10,V,V p12,225,e_C,c_mono,V_c_mono,c_fall,-0.0146,0.0893,0.0742,0.8183,11.4,27.55,1.13,1.0115,0,1.0115,1.23609923011121,,,,,,
753,0,V_AF_r4_T,V_C_r4,2018-11-06T00:00:00,2018_10,V,V p13,225,e_C,c_mono,V_c_mono,c_fall,-0.0275,0.0445,0.0564,0.7637,11.35,28.27,1.4,0.8402,0,0.8402,1.10017022390991,,,,,,
754,0,V_AF_r4_1m,V_C_r4,2018-11-06T00:00:00,2018_10,V,V p14,225,e_C,c_mono,V_c_mono,c_fall,-0.0198,0,0.0002,0.5045,11.3,27.05,1.35,0.4667,0,0.4667,0.925074331020813,,,,,,
755,0,V_AF_r4_7m,V_C_r4,2018-11-06T00:00:00,2018_10,V,V p15,225,e_C,c_mono,V_c_mono,c_fall,-0.0305,0.0052,0.0223,0.4634,11.3,26.36,1.31,0.5122,0,0.5122,1.10530858869227,,,,,,
756,0,V_AF_r4_24m,V_C_r4,2018-11-06T00:00:00,2018_10,V,V p16,225,e_C,c_mono,V_c_mono,c_fall,-0.0278,0,0.0137,0.6751,11.25,27.13,1.31,0.3808,0.0829,0.4637,0.686861205747297,,,,,,
757,0,V_C_r1,V_C_r5,2018-11-06T00:00:00,2018_10,V,V p17,225,e_C,c_mono,V_c_mono,c_fall,-0.0266,0,0,0.7464,11.3,27.33,1.38,1.0367,0.1964,1.233,1.65192926045016,,,,,,
758,0,V_C_r2,V_C_r6,2018-11-06T00:00:00,2018_10,V,V p18,225,e_C,c_mono,V_c_mono,c_fall,-0.0271,0.0552,0.0485,0.4132,11.15,28.7,1.18,0.3975,0.0973,0.4947,1.19724104549855,,,,,,
759,0,V_C_r3,V_C_r7,2018-11-06T00:00:00,2018_10,V,V p19,225,e_C,c_mono,V_c_mono,c_fall,-0.0232,0,0,0.7642,11.3,25.47,1.35,0.8756,1.7252,2.6008,3.40329756608218,,,,,,
760,0,V_C_r4,V_C_r8,2018-11-06T00:00:00,2018_10,V,V p20,225,e_C,c_mono,V_c_mono,c_fall,-0.0261,0.1804,0.1642,0.5054,11.15,27.4,1.34,0.3169,0.1148,0.4316,0.853977047882865,,,,,,
761,0,V_AF_r1_T,V_C_r1,2018-11-27T00:00:00,2018_11,V,V p1,247,e_C,c_mono,V_c_mono,c_fall,-0.0187,0.0114,0.0167,0.0861,0.9,26.47,1.54,0.657,0.0072,0.6642,7.71428571428571,,,,,,
762,0,V_AF_r1_1m,V_C_r1,2018-11-27T00:00:00,2018_11,V,V p2,247,e_C,c_mono,V_c_mono,c_fall,-0.0255,0.0337,0.0374,0.0533,1.4,28.33,1.29,0.8248,0,0.8248,15.4746716697936,,,,,,
763,0,V_AF_r1_7m,V_C_r1,2018-11-27T00:00:00,2018_11,V,V p3,247,e_C,c_mono,V_c_mono,c_fall,-0.024,0,0,0.0691,1.5,31.53,1.31,0.5601,0,0.5601,8.10564399421129,,,,,,
764,0,V_AF_r1_24m,V_C_r1,2018-11-27T00:00:00,2018_11,V,V p4,247,e_C,c_mono,V_c_mono,c_fall,-0.0252,0.1505,0.1351,0.0409,1.9,26.86,1.31,0.5292,0,0.5292,12.9388753056235,,,,,,
765,0,V_AF_r2_T,V_C_r2,2018-11-27T00:00:00,2018_11,V,V p5,247,e_C,c_mono,V_c_mono,c_fall,-0.0218,0,0,0.0555,2,28.44,1.13,0.5895,0,0.5895,10.6216216216216,,,,,,
766,0,V_AF_r2_1m,V_C_r2,2018-11-27T00:00:00,2018_11,V,V p6,247,e_C,c_mono,V_c_mono,c_fall,-0.0239,0,0,0.0887,1.7,22.3,1.27,0.654,0.3098,0.9638,10.8658399098083,,,,,,
767,0,V_AF_r2_7m,V_C_r2,2018-11-27T00:00:00,2018_11,V,V p7,247,e_C,c_mono,V_c_mono,c_fall,-0.0215,0.0687,0.0655,0.0768,1.8,28.94,1.17,0.3011,0.2694,0.5705,7.42838541666667,,,,,,
768,0,V_AF_r2_24m,V_C_r2,2018-11-27T00:00:00,2018_11,V,V p8,247,e_C,c_mono,V_c_mono,c_fall,-0.0295,0,0,0.0448,2,29.81,1.31,0.2894,0.2035,0.4928,11,,,,,,
769,0,V_AF_r3_T,V_C_r3,2018-11-27T00:00:00,2018_11,V,V p9,247,e_C,c_mono,V_c_mono,c_fall,-0.0345,0.1366,0.123,0.1094,2.1,27.06,1.53,0.3201,0.2017,0.5218,4.76965265082267,,,,,,
770,0,V_AF_r3_1m,V_C_r3,2018-11-27T00:00:00,2018_11,V,V p10,247,e_C,c_mono,V_c_mono,c_fall,-0.0297,0,0,0.0359,2.1,29.25,1.35,0.3184,0.1915,0.5098,14.2005571030641,,,,,,
771,0,V_AF_r3_7m,V_C_r3,2018-11-27T00:00:00,2018_11,V,V p11,247,e_C,c_mono,V_c_mono,c_fall,-0.0287,0,0,0.0932,2.5,33.5,1.14,0.4061,0.2188,0.625,6.70600858369099,,,,,,
772,0,V_AF_r3_24m,V_C_r3,2018-11-27T00:00:00,2018_11,V,V p12,247,e_C,c_mono,V_c_mono,c_fall,-0.0389,0.0076,0.024,0.1007,2.6,35.21,1.22,0.4422,0.3654,0.8076,8.01986097318769,,,,,,
773,0,V_AF_r4_T,V_C_r4,2018-11-27T00:00:00,2018_11,V,V p13,247,e_C,c_mono,V_c_mono,c_fall,-0.0322,0.167,0.1453,0.0918,2.1,32.86,1.42,0.2841,0.1909,0.475,5.17429193899782,,,,,,
774,0,V_AF_r4_1m,V_C_r4,2018-11-27T00:00:00,2018_11,V,V p14,247,e_C,c_mono,V_c_mono,c_fall,-0.0999,0,0,0.0777,2.8,25.35,1.07,0.2449,0.1711,0.4161,5.35521235521236,,,,,,
775,0,V_AF_r4_7m,V_C_r4,2018-11-27T00:00:00,2018_11,V,V p15,247,e_C,c_mono,V_c_mono,c_fall,-0.0352,0.0185,0.0121,0.0752,2,29.57,1.22,0.251,0.0999,0.3509,4.66622340425532,,,,,,
776,0,V_AF_r4_24m,V_C_r4,2018-11-27T00:00:00,2018_11,V,V p16,247,e_C,c_mono,V_c_mono,c_fall,-0.033,0.0167,0.0265,0.0948,2.2,29.22,1.24,0.8663,0.1822,1.0484,11.0590717299578,,,,,,
777,0,V_C_r1,V_C_r5,2018-11-27T00:00:00,2018_11,V,V p17,247,e_C,c_mono,V_c_mono,c_fall,-0.0347,0.0147,0.0264,0.0754,1.8,31.83,1.19,0.3727,0.2269,0.5996,7.95225464190982,,,,,,
778,0,V_C_r2,V_C_r6,2018-11-27T00:00:00,2018_11,V,V p18,247,e_C,c_mono,V_c_mono,c_fall,-0.0233,0,0,0.0389,2.1,34.07,1.23,0.2827,0.1238,0.4065,10.4498714652956,,,,,,
779,0,V_C_r3,V_C_r7,2018-11-27T00:00:00,2018_11,V,V p19,247,e_C,c_mono,V_c_mono,c_fall,-0.03,0,0,0.0791,2.3,31.14,1.16,0.2728,0.1887,0.4616,5.83565107458913,,,,,,
780,0,V_C_r4,V_C_r8,2018-11-27T00:00:00,2018_11,V,V p20,247,e_C,c_mono,V_c_mono,c_fall,-0.0316,0,0.0014,0.0995,3.5,34.33,1.26,0.3186,0.2501,0.5687,5.71557788944724,,,,,,
781,0,V_AF_r1_T,V_C_r1,2019-03-28T00:00:00,2019_3,V,V p1,365,e_C,c_mono,V_c_mono,a_spring,0.0051,0.0259,0.006,0.125,11.5,36.67,1.26,0.9132,0.6456,1.5587,12.4696,31.4,,,,,
782,0,V_AF_r1_1m,V_C_r1,2019-03-28T00:00:00,2019_3,V,V p2,365,e_C,c_mono,V_c_mono,a_spring,-0.0275,0.0475,0.0466,,11.4,32.2,1.31,0.7271,0.5582,1.2853,,29.8,,,,,
783,0,V_AF_r1_7m,V_C_r1,2019-03-28T00:00:00,2019_3,V,V p3,365,e_C,c_mono,V_c_mono,a_spring,0.334,0.5254,0.1069,0.1682,11.3,31.04,1.04,0.5634,0.3931,0.9565,5.68668252080856,31.2,,,,,
784,0,V_AF_r1_24m,V_C_r1,2019-03-28T00:00:00,2019_3,V,V p4,365,e_C,c_mono,V_c_mono,a_spring,0.0099,0.1299,0.0899,0.0649,11.5,32.1,1.23,0.3259,0.4792,0.8051,12.4052388289676,26.8,,,,,
785,0,V_AF_r2_T,V_C_r2,2019-03-28T00:00:00,2019_3,V,V p5,365,e_C,c_mono,V_c_mono,a_spring,1.2238,1.5133,0.1144,0.1217,11.6,32.14,1.3,0.5015,0.3561,0.8576,7.0468364831553,33,,,,,
786,0,V_AF_r2_1m,V_C_r2,2019-03-28T00:00:00,2019_3,V,V p6,365,e_C,c_mono,V_c_mono,a_spring,-0.042,0.0326,0.0496,0.0879,11.5,35.78,1.43,0.4467,0.6034,1.0501,11.9465301478953,36.7,,,,,
787,0,V_AF_r2_7m,V_C_r2,2019-03-28T00:00:00,2019_3,V,V p7,365,e_C,c_mono,V_c_mono,a_spring,0.205,0.3231,0.0673,0.1489,11.3,30.87,1.06,0.5065,0.1928,0.6993,4.696440564137,27.9,,,,,
788,0,V_AF_r2_24m,V_C_r2,2019-03-28T00:00:00,2019_3,V,V p8,365,e_C,c_mono,V_c_mono,a_spring,-0.0442,0.1049,0.1112,,11.3,28.81,1.26,0.5115,0.5226,1.0341,,21.7,,,,,
789,0,V_AF_r3_T,V_C_r3,2019-03-28T00:00:00,2019_3,V,V p9,365,e_C,c_mono,V_c_mono,a_spring,0.5978,0.8097,0.105,0.2154,11.2,42.63,1.13,2.1274,0.963,3.0905,14.3477251624884,43.4,,,,,
790,0,V_AF_r3_1m,V_C_r3,2019-03-28T00:00:00,2019_3,V,V p10,365,e_C,c_mono,V_c_mono,a_spring,0.1984,0.4112,0.1273,0.1271,11.1,47.58,1.27,0.4593,0.4681,0.9274,7.29661683713611,32.5,,,,,
791,0,V_AF_r3_7m,V_C_r3,2019-03-28T00:00:00,2019_3,V,V p11,365,e_C,c_mono,V_c_mono,a_spring,,,,,11.4,36.47,1.34,0.3687,0.1843,0.553,,27.2,,,,,
792,0,V_AF_r3_24m,V_C_r3,2019-03-28T00:00:00,2019_3,V,V p12,365,e_C,c_mono,V_c_mono,a_spring,,,,,11.3,35.5,1.19,0.3014,0.3308,0.6322,,34,,,,,
793,0,V_AF_r4_T,V_C_r4,2019-03-28T00:00:00,2019_3,V,V p13,365,e_C,c_mono,V_c_mono,a_spring,,,,,11.4,40.33,1.28,0.5118,0.4531,0.9649,,28.2,,,,,
794,0,V_AF_r4_1m,V_C_r4,2019-03-28T00:00:00,2019_3,V,V p14,365,e_C,c_mono,V_c_mono,a_spring,,,,,11.3,41.83,1.35,0.7406,2.7812,3.5218,,48.9,,,,,
795,0,V_AF_r4_7m,V_C_r4,2019-03-28T00:00:00,2019_3,V,V p15,365,e_C,c_mono,V_c_mono,a_spring,,,,,11.4,37.1,1.36,0.2991,0.2761,0.5752,,27.6,,,,,
796,0,V_AF_r4_24m,V_C_r4,2019-03-28T00:00:00,2019_3,V,V p16,365,e_C,c_mono,V_c_mono,a_spring,,,,,11.2,39.69,1.27,0.4496,0.4366,0.8862,,42.3,,,,,
797,0,V_C_r1,V_C_r5,2019-03-28T00:00:00,2019_3,V,V p17,365,e_C,c_mono,V_c_mono,a_spring,,,,,11.2,32.46,1.38,0.3859,0.4621,0.8481,,39.6,,,,,
798,0,V_C_r2,V_C_r6,2019-03-28T00:00:00,2019_3,V,V p18,365,e_C,c_mono,V_c_mono,a_spring,,,,,11.2,35.43,1.26,0.6256,0.2085,0.8341,,63.2,,,,,
799,0,V_C_r3,V_C_r7,2019-03-28T00:00:00,2019_3,V,V p19,365,e_C,c_mono,V_c_mono,a_spring,,,,,11,30.23,1.4,0.393,0.3188,0.7118,,55.7,,,,,
800,0,V_C_r4,V_C_r8,2019-03-28T00:00:00,2019_3,V,V p20,365,e_C,c_mono,V_c_mono,a_spring,,,,,10.9,34.04,1.07,0.3967,0.2248,0.6214,,39.4,,,,,
801,0,V_AF_r1_T,V_C_r1,2019-04-12T00:00:00,2019_4,V,V p1,381,e_C,c_mono,V_c_mono,a_spring,-0.0339,0.1086,0.1124,0.1329,9.55,58.63,1.35,1.6554,0.8856,2.541,19.1196388261851,,,,,,
802,0,V_AF_r1_1m,V_C_r1,2019-04-12T00:00:00,2019_4,V,V p2,381,e_C,c_mono,V_c_mono,a_spring,-0.0299,0.4525,0.3781,0.2287,10.95,56.15,1.23,1.0482,0.3122,1.3603,5.94796676869261,,,,,,
803,0,V_AF_r1_7m,V_C_r1,2019-04-12T00:00:00,2019_4,V,V p3,381,e_C,c_mono,V_c_mono,a_spring,-0.0256,0.0987,0.0907,0.1886,11.5,42.43,1.35,0.6877,0.1745,0.8622,4.57158006362672,,,,,,
804,0,V_AF_r1_24m,V_C_r1,2019-04-12T00:00:00,2019_4,V,V p4,381,e_C,c_mono,V_c_mono,a_spring,-0.0279,0.0233,0.0345,0.1476,10.05,45.82,1.32,0.8267,0.287,1.1136,7.54471544715447,,,,,,
805,0,V_AF_r2_T,V_C_r2,2019-04-12T00:00:00,2019_4,V,V p5,381,e_C,c_mono,V_c_mono,a_spring,0.0096,0.3125,0.2277,0.2753,9.25,58.57,1.32,0.6788,0.2958,0.9746,3.54013803123865,,,,,,
806,0,V_AF_r2_1m,V_C_r2,2019-04-12T00:00:00,2019_4,V,V p6,381,e_C,c_mono,V_c_mono,a_spring,-0.0261,0.0722,0.0759,0.2085,9.35,44.61,1.05,0.8909,0.2653,1.1562,5.54532374100719,,,,,,
807,0,V_AF_r2_7m,V_C_r2,2019-04-12T00:00:00,2019_4,V,V p7,381,e_C,c_mono,V_c_mono,a_spring,-0.0212,0.0719,0.0535,0.4337,10.35,42.38,1.29,2.1304,0.2009,2.3313,5.37537468296057,,,,,,
808,0,V_AF_r2_24m,V_C_r2,2019-04-12T00:00:00,2019_4,V,V p8,381,e_C,c_mono,V_c_mono,a_spring,-0.0265,0,0,0.1442,9.6,48.11,1.09,0.6312,0.1438,0.775,5.374479889043,,,,,,
809,0,V_AF_r3_T,V_C_r3,2019-04-12T00:00:00,2019_4,V,V p9,381,e_C,c_mono,V_c_mono,a_spring,-0.0145,0.1057,0.0828,0.1431,9.35,56.16,1.04,1.4215,2.1465,3.5681,24.9343116701607,,,,,,
810,0,V_AF_r3_1m,V_C_r3,2019-04-12T00:00:00,2019_4,V,V p10,381,e_C,c_mono,V_c_mono,a_spring,-0.0161,0.1597,0.1356,0.1479,9.55,53.42,1.27,0.9412,0.2256,1.1668,7.88911426639621,,,,,,
811,0,V_AF_r3_7m,V_C_r3,2019-04-12T00:00:00,2019_4,V,V p11,381,e_C,c_mono,V_c_mono,a_spring,-0.0093,0.1708,0.1339,0.0268,12.8,43.13,1.31,0.5475,0.4488,0.9963,37.1753731343284,,,,,,
812,0,V_AF_r3_24m,V_C_r3,2019-04-12T00:00:00,2019_4,V,V p12,381,e_C,c_mono,V_c_mono,a_spring,-0.0205,0.1216,0.1017,0.2007,13.6,49.09,1.35,0.6355,0.1271,0.7625,3.79920279023418,,,,,,
813,0,V_AF_r4_T,V_C_r4,2019-04-12T00:00:00,2019_4,V,V p13,381,e_C,c_mono,V_c_mono,a_spring,-0.0104,0.1209,0.1007,0.2499,13.1,59.32,1.34,0.6609,0.1392,0.8002,3.20208083233293,,,,,,
814,0,V_AF_r4_1m,V_C_r4,2019-04-12T00:00:00,2019_4,V,V p14,381,e_C,c_mono,V_c_mono,a_spring,-0.0173,0.0867,0.0691,0.5132,12.9,46.25,1.34,1.7114,2.027,3.7385,7.28468433359314,,,,,,
815,0,V_AF_r4_7m,V_C_r4,2019-04-12T00:00:00,2019_4,V,V p15,381,e_C,c_mono,V_c_mono,a_spring,-0.0048,0.1118,0.081,0.1199,13.75,46.13,1.07,0.2407,0,0.2407,2.00750625521268,,,,,,
816,0,V_AF_r4_24m,V_C_r4,2019-04-12T00:00:00,2019_4,V,V p16,381,e_C,c_mono,V_c_mono,a_spring,-0.0069,0.0444,0.0284,0.1191,11.75,45.83,1.19,0.4359,0.1902,0.6261,5.25692695214106,,,,,,
817,0,V_C_r1,V_C_r5,2019-04-12T00:00:00,2019_4,V,V p17,381,e_C,c_mono,V_c_mono,a_spring,-0.0324,0.1122,0.1066,0.2772,11.8,33.48,1.3,0.9748,0.2823,1.257,4.53463203463203,,,,,,
818,0,V_C_r2,V_C_r6,2019-04-12T00:00:00,2019_4,V,V p18,381,e_C,c_mono,V_c_mono,a_spring,-0.0074,0.0569,0.0409,0.1574,11,30.64,1.31,0.8595,0.1452,1.0047,6.38310038119441,,,,,,
819,0,V_C_r3,V_C_r7,2019-04-12T00:00:00,2019_4,V,V p19,381,e_C,c_mono,V_c_mono,a_spring,-0.0202,0.0268,0.0139,0.1083,10.4,32.92,1.27,0.6035,0.2481,0.8516,7.86334256694368,,,,,,
